Time,Mean direction of total swell,Mean direction of wind waves,Mean period of total swell,Mean period of wind waves,Mean wave direction,Mean wave direction of first swell partition,Mean wave direction of second swell partition,Mean wave direction of third swell partition,Mean wave period,Mean wave period of first swell partition,Mean wave period of second swell partition,Mean wave period of third swell partition,Significant height of combined wind waves and swell,Significant height of total swell,Significant height of wind waves,Significant wave height of first swell partition,Significant wave height of second swell partition,Significant wave height of third swell partition
2022/07/28 03:19,244.859094464904,256.248407166526,9.4637314279671,3.91747685516941,245.57943709827,215.98616787341,319.1592421576,65.2018641960795,9.23147474289843,9.33593063770114,9.69374382020557,9.41925497280473,3.5822309424635,3.50646728079746,0.732412516642379,2.85827046046934,1.97762286301606,0.305282550163479
2022/07/28 04:19,247.831045324792,261.879212061815,9.48346755687716,3.87808600795312,248.600834963758,218.661480402674,316.939882976564,54.0391564659489,9.27828664585968,9.36313779740503,9.72645263615993,8.95514339507386,3.55325765630379,3.48750049399611,0.678756570669786,2.82457948264734,1.96731221427206,0.422439098103484
2022/07/28 05:19,247.781604367789,266.246519273282,9.3673193039812,3.76574914737334,248.743664681036,217.766047256329,317.654033208086,54.4127116458942,9.17500657295862,9.24688902412477,9.60445759287067,8.90917424832718,3.3670512928139,3.30862910462334,0.622621472077999,2.67245515483969,1.87492071474248,0.416312238740883
2022/07/28 06:19,250.127303105631,270.61931995294,9.40361563301119,3.81170513579234,251.210224029407,219.924975026351,317.016791463036,53.9952087977201,9.20418529274164,9.29511989814531,9.62081200084786,8.85701694721076,3.35026798680674,3.289808216182,0.630944341585298,2.64391345310402,1.8815923109886,0.408967862453661
2022/07/28 07:19,251.215004159712,269.603028337693,9.92923184777671,3.41086679235993,251.63871318124,224.429608032505,314.324994436532,52.2647693612087,9.82764426940051,10.0091017255262,9.81087674220431,8.05432492324955,3.72197404827043,3.69263358817075,0.460236975520682,3.02378290610146,2.07338385559923,0.419375668422183
2022/07/28 08:19,250.687633951673,271.157679835612,9.81852804423525,3.46922360305073,251.259665085388,223.155126499057,315.006183888137,53.072307764914,9.70253263637402,9.89903639763316,9.68622963275659,7.97299489439004,3.54212767442536,3.50894755291764,0.472455656286717,2.86930462351148,1.97998150815357,0.415683842908821
2022/07/28 09:19,251.868723480094,271.503768331615,9.84756510745924,3.47888894982139,252.396809372944,224.577931314415,314.363448679767,52.7866479214264,9.7350700577148,9.93943490749651,9.6654551145153,7.91685949403592,3.52022104342655,3.48822998579616,0.459705728530854,2.84488234264488,1.97533160773961,0.410263928857289
2022/07/28 10:19,252.011552911438,267.641860193676,9.95622724249277,3.09391636429554,252.182564797027,243.986307425073,40.5637433777374,79.7869965895326,9.89901667750287,10.1199915128041,7.67640549566869,13.1781167413984,3.52940769513573,3.51478348731805,0.319987770206184,3.44072714692049,0.535479836077339,0.196609345956307
2022/07/28 11:19,251.418261427394,267.861598921297,9.86412530757917,3.40247800082313,251.743088743866,225.297573904422,313.374625282276,54.6269565285099,9.77033642407126,10.014048481836,9.51914946477347,7.74138111655101,3.38118460313571,3.35662966506677,0.404456041588779,2.72821445874597,1.86636220238635,0.409164236151181
2022/07/28 12:19,252.159875782449,269.476678569311,9.88567625294073,3.33737368389621,252.490198034241,244.118150342326,47.9634384689641,73.9254763395083,9.78775968840213,10.0655771933964,6.99084639370622,9.6398184749835,3.35733464196765,3.33197284222501,0.405695617898377,3.27903987780965,0.33256896438984,0.222334300331334
