TIME_SERVER,MEAN_HEADING,MEAN_GPS_SOG_KNOTS,ADAPTED_MEAN_HEADING
2022-07-21 18:14:00,175.92,0.08,41
2022-07-21 18:19:00,39.68,0.08,36.96
2022-07-21 18:24:00,8.1,0.1,8.1
2022-07-21 18:29:00,5.52,0.1,5.52
2022-07-21 18:34:00,7.88,0.08,7.88
2022-07-21 18:39:00,10.42,0.04,10.42
2022-07-21 18:44:00,10.34,0.08,10.34
2022-07-21 18:49:00,10.8,0.1,10.8
2022-07-21 18:54:00,12.88,0.1,12.88
2022-07-21 18:59:00,10.18,0.08,10.18
2022-07-21 19:04:00,9.44,0.1,9.44
2022-07-21 19:09:00,9.88,0.1,9.88
2022-07-21 19:14:00,7.54,0.1,7.54
2022-07-21 19:19:00,6.86,0.1,6.86
2022-07-21 19:24:00,10.16,0.08,10.16
2022-07-21 19:29:00,13.18,0.08,13.18
2022-07-21 19:34:00,15.68,0.1,15.68
2022-07-21 19:39:00,14.64,0.06,14.64
2022-07-21 19:44:00,15.22,0.04,15.22
2022-07-21 19:49:00,13.78,0.1,13.78
2022-07-21 19:54:00,11.04,0.1,11.04
2022-07-21 19:59:00,10.32,0.1,10.32
2022-07-21 20:04:00,8.04,0.1,8.04
2022-07-21 20:09:00,240.54,0.08,29.58
2022-07-21 20:14:00,350.92,0.08,9.07999999999999
2022-07-21 20:19:00,350.14,0.08,9.86
2022-07-21 20:24:00,286.04,5.62,73.96
2022-07-21 20:29:00,225.32,10.92,134.68
2022-07-21 20:34:00,224.94,11.1,135.06
2022-07-21 20:39:00,225,11.12,135
2022-07-21 20:44:00,225.06,11.2,134.94
2022-07-21 20:49:00,225.06,11.22,134.94
2022-07-21 20:54:00,224.88,11.24,135.12
2022-07-21 20:59:00,191.14,9.12,141.1
2022-07-21 21:04:00,107.06,9.94,107.06
2022-07-21 21:09:00,107.08,11.28,107.08
2022-07-21 21:14:00,107,10.9,107
2022-07-21 21:19:00,106.66,7.78,106.66
2022-07-21 21:24:00,107.08,7.8,107.08
2022-07-21 21:29:00,107.14,8,107.14
2022-07-21 21:34:00,102.22,8,102.22
2022-07-21 21:39:00,102.04,8.06,102.04
2022-07-21 21:44:00,102.08,8.06,102.08
2022-07-21 21:49:00,101.98,7.54,101.98
2022-07-21 21:54:00,102.1,7.62,102.1
2022-07-21 21:59:00,101.96,7.7,101.96
2022-07-21 22:04:00,101.5,6.94,101.5
2022-07-21 22:09:00,92.86,3.88,92.86
2022-07-21 22:14:00,78.78,5.12,78.78
2022-07-21 22:19:00,72.9,3.36,72.9
2022-07-21 22:24:00,278.72,5.08,81.28
2022-07-21 22:29:00,250.78,7.92,109.22
2022-07-21 22:34:00,249.96,8.1,110.04
2022-07-21 22:39:00,250,8.02,110
2022-07-21 22:44:00,250.04,7.76,109.96
2022-07-21 22:49:00,249.96,7.9,110.04
2022-07-21 22:54:00,249.98,7.94,110.02
2022-07-21 22:59:00,252.1,7.94,107.9
2022-07-21 23:04:00,253.2,7.8,106.8
2022-07-21 23:09:00,256.88,7.18,103.12
2022-07-21 23:14:00,257.78,8.04,102.22
2022-07-21 23:19:00,252.8,8.02,107.2
2022-07-21 23:24:00,252.96,8.36,107.04
2022-07-21 23:29:00,253.06,8.2,106.94
2022-07-21 23:34:00,252.94,8.16,107.06
2022-07-21 23:39:00,253.02,8.1,106.98
2022-07-21 23:44:00,252.92,8.06,107.08
2022-07-21 23:49:00,253,8.1,107
2022-07-21 23:54:00,253.08,8.04,106.92
2022-07-21 23:59:00,252.84,8.02,107.16
2022-07-22 00:04:00,253.96,7.9,106.04
2022-07-22 00:09:00,254.94,7.9,105.06
2022-07-22 00:14:00,255.12,7.66,104.88
2022-07-22 00:19:00,255.1,7.88,104.9
2022-07-22 00:24:00,254.98,7.9,105.02
2022-07-22 00:29:00,255.02,7.98,104.98
2022-07-22 00:34:00,241.34,7.94,118.66
2022-07-22 00:39:00,218.8,8.32,141.2
2022-07-22 00:44:00,218.14,8.34,141.86
2022-07-22 00:49:00,218.02,8.32,141.98
2022-07-22 00:54:00,218.02,7.96,141.98
2022-07-22 00:59:00,217.82,8.02,142.18
2022-07-22 01:04:00,218.04,8.16,141.96
2022-07-22 01:09:00,218.06,7.52,141.94
2022-07-22 01:14:00,225.4,7.86,134.6
2022-07-22 01:19:00,225.66,8.54,134.34
2022-07-22 01:24:00,226.02,7.82,133.98
2022-07-22 01:29:00,228.04,8.08,131.96
2022-07-22 01:34:00,229.02,8.02,130.98
2022-07-22 01:39:00,236.14,8.28,123.86
2022-07-22 01:44:00,232.88,8.72,127.12
2022-07-22 01:49:00,205.06,8.58,154.94
2022-07-22 01:54:00,205.24,8.84,154.76
2022-07-22 01:59:00,205.14,8.08,154.86
2022-07-22 02:04:00,204.98,7.5,155.02
2022-07-22 02:09:00,205.38,6.86,154.62
2022-07-22 02:14:00,206.66,3.68,153.34
2022-07-22 02:19:00,205.18,2.94,154.82
2022-07-22 02:24:00,205.1,3,154.9
2022-07-22 02:29:00,205.64,2.98,154.36
2022-07-22 02:34:00,204.74,3,155.26
2022-07-22 02:39:00,202.86,5.02,157.14
2022-07-22 02:44:00,204.52,5.96,155.48
2022-07-22 02:49:00,204.9,6,155.1
2022-07-22 02:54:00,204.98,6,155.02
2022-07-22 02:59:00,208.02,8.36,151.98
2022-07-22 03:04:00,210.18,8.94,149.82
2022-07-22 03:09:00,209.92,8.98,150.08
2022-07-22 03:14:00,210.04,9.04,149.96
2022-07-22 03:19:00,213.58,6.8,146.42
2022-07-22 03:24:00,152.84,6.18,143.32
2022-07-22 03:29:00,109.2,9.56,109.2
2022-07-22 03:34:00,109.98,11.7,109.98
2022-07-22 03:39:00,110.04,11.76,110.04
2022-07-22 03:44:00,110,10.52,110
2022-07-22 03:49:00,107.22,10.98,107.22
2022-07-22 03:54:00,32.92,9.42,32.92
2022-07-22 03:59:00,17.82,9.82,17.82
2022-07-22 04:04:00,17.92,9.94,17.92
2022-07-22 04:09:00,17.2,9.62,17.2
2022-07-22 04:14:00,17.04,9.6,17.04
2022-07-22 04:19:00,16.96,9.66,16.96
2022-07-22 04:24:00,16.98,9.82,16.98
2022-07-22 04:29:00,16.98,9.68,16.98
2022-07-22 04:34:00,40.84,9.32,40.84
2022-07-22 04:39:00,82.54,10.34,82.54
2022-07-22 04:44:00,81.78,10.72,81.78
2022-07-22 04:49:00,77.04,11.3,77.04
2022-07-22 04:54:00,76.16,10.72,76.16
2022-07-22 04:59:00,76.2,9.88,76.2
2022-07-22 05:04:00,76.32,9.9,76.32
2022-07-22 05:09:00,121.26,9.3,121.26
2022-07-22 05:14:00,135.5,9.98,135.5
2022-07-22 05:19:00,141.2,9.94,141.2
2022-07-22 05:24:00,141.02,9.32,141.02
2022-07-22 05:29:00,141.52,8.98,141.52
2022-07-22 05:34:00,140.86,8.86,140.86
2022-07-22 05:39:00,141.88,11.14,141.88
2022-07-22 05:44:00,142,11.32,142
2022-07-22 05:49:00,184.12,10.44,157.68
2022-07-22 05:54:00,200.26,11.04,159.74
2022-07-22 05:59:00,203.02,10.76,156.98
2022-07-22 06:04:00,205.44,9.72,154.56
2022-07-22 06:09:00,216.22,3.68,143.78
2022-07-22 06:14:00,205.88,2.4,154.12
2022-07-22 06:19:00,222.66,1.4,137.34
2022-07-22 06:24:00,212.78,2.06,147.22
2022-07-22 06:29:00,207.72,3.56,152.28
2022-07-22 06:34:00,208.82,5.58,151.18
2022-07-22 06:39:00,209.82,8.04,150.18
2022-07-22 06:44:00,209.96,9.48,150.04
2022-07-22 06:49:00,209.96,10.5,150.04
2022-07-22 06:54:00,210,11.3,150
2022-07-22 06:59:00,210.02,12.52,149.98
2022-07-22 07:04:00,209.96,13.28,150.04
2022-07-22 07:09:00,210.46,10.46,149.54
2022-07-22 07:14:00,213.06,4.24,146.94
2022-07-22 07:19:00,207.24,10.26,152.76
2022-07-22 07:24:00,209.92,13.68,150.08
2022-07-22 07:29:00,210.18,12.54,149.82
2022-07-22 07:34:00,201.48,9.48,156
2022-07-22 07:39:00,141.04,9.38,141.04
2022-07-22 07:44:00,140.02,13.24,140.02
2022-07-22 07:49:00,140.04,13.6,140.04
2022-07-22 07:54:00,140,13.54,140
2022-07-22 07:59:00,141.56,13.52,141.56
2022-07-22 08:04:00,141.7,12.32,141.7
2022-07-22 08:09:00,141.68,11.32,141.68
2022-07-22 08:14:00,140.06,12.86,140.06
2022-07-22 08:19:00,140.06,13.12,140.06
2022-07-22 08:24:00,139.96,12.82,139.96
2022-07-22 08:29:00,140,13.06,140
2022-07-22 08:34:00,140,13.28,140
2022-07-22 08:39:00,140.04,13.1,140.04
2022-07-22 08:44:00,139.98,13.08,139.98
2022-07-22 08:49:00,139.96,13.42,139.96
2022-07-22 08:54:00,140,13.08,140
2022-07-22 08:59:00,138.58,13.06,138.58
2022-07-22 09:04:00,132.42,13.34,132.42
2022-07-22 09:09:00,129.7,12.92,129.7
2022-07-22 09:14:00,95.92,3.76,95.92
2022-07-22 09:19:00,40.52,1.12,40.52
2022-07-22 09:24:00,342.3,0.78,17.7
2022-07-22 09:29:00,318.72,1.04,41.28
2022-07-22 09:34:00,306.6,0.88,53.4
2022-07-22 09:39:00,309.38,1.22,50.62
2022-07-22 09:44:00,323.08,1.46,36.92
2022-07-22 09:49:00,315.22,0.68,44.78
2022-07-22 09:54:00,330.02,1.06,29.98
2022-07-22 09:59:00,241.62,0.2,27.66
2022-07-22 10:04:00,232.4,1.04,17.4
2022-07-22 10:09:00,22.08,0.44,22.08
2022-07-22 10:14:00,69.08,1.04,69.08
2022-07-22 10:19:00,80.5,0.34,80.5
2022-07-22 10:24:00,82.4,0.86,82.4
2022-07-22 10:29:00,82.12,0.92,82.12
2022-07-22 10:34:00,82.68,0.84,82.68
2022-07-22 10:39:00,82.96,0.64,82.96
2022-07-22 10:44:00,82.84,0.8,82.84
2022-07-22 10:49:00,83.44,0.8,83.44
2022-07-22 10:54:00,83.06,0.8,83.06
2022-07-22 10:59:00,83.18,0.68,83.18
2022-07-22 11:04:00,83.06,0.66,83.06
2022-07-22 11:09:00,83.12,0.7,83.12
2022-07-22 11:14:00,82.12,0.64,82.12
2022-07-22 11:19:00,82.6,0.78,82.6
2022-07-22 11:24:00,84.26,1.4,84.26
2022-07-22 11:29:00,123.12,5.42,123.12
2022-07-22 11:34:00,127.72,11.48,127.72
2022-07-22 11:39:00,139.5,11.9,139.5
2022-07-22 11:44:00,151.46,11.98,151.46
2022-07-22 11:49:00,160.24,11.56,160.24
2022-07-22 11:54:00,167.12,11.58,167.12
2022-07-22 11:59:00,206.02,6.48,151.02
2022-07-22 12:04:00,220.62,0.94,139.38
2022-07-22 12:09:00,220.58,0.9,139.42
2022-07-22 12:14:00,220.48,0.9,139.52
2022-07-22 12:19:00,220.46,1.12,139.54
2022-07-22 12:24:00,220.48,1,139.52
2022-07-22 12:29:00,220.4,0.92,139.6
2022-07-22 12:34:00,220.44,1,139.56
2022-07-22 12:39:00,220.56,1,139.44
2022-07-22 12:44:00,220.68,1,139.32
2022-07-22 12:49:00,220.7,1,139.3
2022-07-22 12:54:00,220.72,1,139.28
2022-07-22 12:59:00,220.8,1,139.2
2022-07-22 13:04:00,220.8,1,139.2
2022-07-22 13:09:00,220.86,1,139.14
2022-07-22 13:14:00,220.92,1,139.08
2022-07-22 13:19:00,221,1,139
2022-07-22 13:24:00,221,1,139
2022-07-22 13:29:00,221,1,139
2022-07-22 13:34:00,221,1,139
2022-07-22 13:39:00,221,1,139
2022-07-22 13:44:00,221.04,1,138.96
2022-07-22 13:49:00,221.1,1.06,138.9
2022-07-22 13:54:00,221.14,1.1,138.86
2022-07-22 13:59:00,221.18,1.1,138.82
2022-07-22 14:04:00,221.2,1.1,138.8
2022-07-22 14:09:00,221.2,1.1,138.8
2022-07-22 14:14:00,221.2,1.1,138.8
2022-07-22 14:19:00,221.42,1.4,138.58
2022-07-22 14:24:00,231.4,2.16,128.6
2022-07-22 14:29:00,247.04,4.2,112.96
2022-07-22 14:34:00,295.46,5.3,64.54
2022-07-22 14:39:00,181.9,4.38,39.74
2022-07-22 14:44:00,8.54,3.92,8.54
2022-07-22 14:49:00,18.18,4.14,18.18
2022-07-22 14:54:00,20.84,1.2,20.84
2022-07-22 14:59:00,11.64,0.52,11.64
2022-07-22 15:04:00,1.04,1.04,1.04
2022-07-22 15:09:00,0.92,1.2,0.92
2022-07-22 15:14:00,0.76,1.2,0.76
2022-07-22 15:19:00,0.68,1.2,0.68
2022-07-22 15:24:00,0.54,1.22,0.54
2022-07-22 15:29:00,0.38,1.2,0.38
2022-07-22 15:34:00,0.3,1.2,0.3
2022-07-22 15:39:00,0.32,1.16,0.32
2022-07-22 15:44:00,0.4,1.2,0.4
2022-07-22 15:49:00,0.4,1.2,0.4
2022-07-22 15:54:00,0.5,1.2,0.5
2022-07-22 15:59:00,0.56,1.2,0.56
2022-07-22 16:04:00,0.68,1.2,0.68
2022-07-22 16:09:00,0.82,1.2,0.82
2022-07-22 16:14:00,0.96,1.2,0.96
2022-07-22 16:19:00,1.1,1.2,1.1
2022-07-22 16:24:00,1.28,1.2,1.28
2022-07-22 16:29:00,1.42,1.2,1.42
2022-07-22 16:34:00,1.56,1.2,1.56
2022-07-22 16:39:00,1.68,1.2,1.68
2022-07-22 16:44:00,1.82,1.2,1.82
2022-07-22 16:49:00,1.9,1.2,1.9
2022-07-22 16:54:00,2,1.2,2
2022-07-22 16:59:00,2.08,1.14,2.08
2022-07-22 17:04:00,2.16,1.1,2.16
2022-07-22 17:09:00,2.2,1.1,2.2
2022-07-22 17:14:00,2.3,1.1,2.3
2022-07-22 17:19:00,2.36,1.1,2.36
2022-07-22 17:24:00,2.42,1.1,2.42
2022-07-22 17:29:00,2.5,1.1,2.5
2022-07-22 17:34:00,2.62,1.1,2.62
2022-07-22 17:39:00,2.74,1.1,2.74
2022-07-22 17:44:00,2.98,1.1,2.98
2022-07-22 17:49:00,3.42,1.1,3.42
2022-07-22 17:54:00,3.92,1.08,3.92
2022-07-22 17:59:00,3.94,1.08,3.94
2022-07-22 18:04:00,4.7,1.06,4.7
2022-07-22 18:09:00,4.48,1.04,4.48
2022-07-22 18:14:00,4.6,1,4.6
2022-07-22 18:19:00,11.06,1.18,11.06
2022-07-22 18:24:00,37.32,1.26,37.32
2022-07-22 18:29:00,39.68,1.08,39.68
2022-07-22 18:34:00,39.96,1,39.96
2022-07-22 18:39:00,40,1,40
2022-07-22 18:44:00,40.18,1,40.18
2022-07-22 18:49:00,40.36,1.04,40.36
2022-07-22 18:54:00,25.24,2.92,25.24
2022-07-22 18:59:00,274.12,3.06,61.88
2022-07-22 19:04:00,140.38,3.16,37.18
2022-07-22 19:09:00,223.6,3.84,50.84
2022-07-22 19:14:00,9.06,5.04,9.06
2022-07-22 19:19:00,26.52,6.64,26.52
2022-07-22 19:24:00,23.96,8.3,23.96
2022-07-22 19:29:00,16.82,9.68,16.82
2022-07-22 19:34:00,41.44,11.1,41.44
2022-07-22 19:39:00,19.78,12.18,19.78
2022-07-22 19:44:00,269.04,9.02,20.48
2022-07-22 19:49:00,351.38,1.84,8.62
2022-07-22 19:54:00,87.3,2.4,16.46
2022-07-22 19:59:00,7.7,4.68,7.7
2022-07-22 20:04:00,7.58,7.34,7.58
2022-07-22 20:09:00,2.52,10.04,2.52
2022-07-22 20:14:00,118.42,11.84,27.3
2022-07-22 20:19:00,341.9,10.68,18.1
2022-07-22 20:24:00,58.58,4.04,58.58
2022-07-22 20:29:00,124.38,7.04,124.38
2022-07-22 20:34:00,136.44,5.34,136.44
2022-07-22 20:39:00,136.36,5.98,136.36
2022-07-22 20:44:00,136.34,6.36,136.34
2022-07-22 20:49:00,181.42,5.38,166.66
2022-07-22 20:54:00,224,5.94,136
2022-07-22 20:59:00,299.1,5.62,60.9
2022-07-22 21:04:00,104.5,6.1,36.74
2022-07-22 21:09:00,121.26,6.86,121.26
2022-07-22 21:14:00,136.16,7.14,136.16
2022-07-22 21:19:00,97.42,6.62,97.42
2022-07-22 21:24:00,65.08,5.96,52.36
2022-07-22 21:29:00,317.76,5.16,42.24
2022-07-22 21:34:00,229.12,6.14,130.88
2022-07-22 21:39:00,150.24,7.4,150.24
2022-07-22 21:44:00,138.16,8.8,138.16
2022-07-22 21:49:00,158.28,7.3,154.44
2022-07-22 21:54:00,266.26,5.44,93.74
2022-07-22 21:59:00,117.42,6.5,72.42
2022-07-22 22:04:00,167.52,6.36,167.52
2022-07-22 22:09:00,165.22,8.64,165.22
2022-07-22 22:14:00,115.12,6.24,115.12
2022-07-22 22:19:00,199.84,5.86,34.96
2022-07-22 22:24:00,199.54,5.96,142.9
2022-07-22 22:29:00,163.64,8.4,163.64
2022-07-22 22:34:00,204.66,5.9,143.54
2022-07-22 22:39:00,159.64,6.06,77.44
2022-07-22 22:44:00,162.44,8.5,162.44
2022-07-22 22:49:00,161.84,7.92,161.84
2022-07-22 22:54:00,135.44,5.78,74.48
2022-07-22 22:59:00,213.24,6.14,133.56
2022-07-22 23:04:00,155.72,7.46,155.72
2022-07-22 23:09:00,92.66,9.6,92.66
2022-07-22 23:14:00,33.1,9.96,33.1
2022-07-22 23:19:00,153.38,9.92,93.66
2022-07-22 23:24:00,144.26,9.92,91.58
2022-07-22 23:29:00,144.22,9.38,106.5
2022-07-22 23:34:00,138.78,9.34,91.42
2022-07-22 23:39:00,183.06,9.74,110.82
2022-07-22 23:44:00,108.08,9.52,108.08
2022-07-22 23:49:00,219.34,9.02,135.22
2022-07-22 23:54:00,138.26,8.76,127.34
2022-07-22 23:59:00,167.76,8.68,73.6
2022-07-23 00:04:00,139.1,8.66,110.78
2022-07-23 00:09:00,182.9,8.88,121.82
2022-07-23 00:14:00,195.2,8.66,105.44
2022-07-23 00:19:00,205.14,8.82,69.06
2022-07-23 00:24:00,335.66,8.52,24.34
2022-07-23 00:29:00,326.8,8.32,33.2
2022-07-23 00:34:00,321.8,8.66,38.2
2022-07-23 00:39:00,322.04,8.7,37.96
2022-07-23 00:44:00,325.14,8.94,34.86
2022-07-23 00:49:00,322.82,8.74,37.18
2022-07-23 00:54:00,321.08,8.92,38.92
2022-07-23 00:59:00,322.96,5.1,37.04
2022-07-23 01:04:00,333.28,2.26,26.72
2022-07-23 01:09:00,323.62,0.06,36.38
2022-07-23 01:14:00,330.08,0,29.92
2022-07-23 01:19:00,333,0.02,27
2022-07-23 01:24:00,330.32,0.06,29.68
2022-07-23 01:29:00,330.04,0.02,29.96
2022-07-23 01:34:00,326.78,0.04,33.22
2022-07-23 01:39:00,326.86,0.04,33.14
2022-07-23 01:44:00,326.8,0.06,33.2
2022-07-23 01:49:00,328.3,0.06,31.7
2022-07-23 01:54:00,325.22,0.04,34.78
2022-07-23 01:59:00,328.66,0.04,31.34
2022-07-23 02:04:00,330.82,0.02,29.18
2022-07-23 02:09:00,325.34,0.08,34.66
2022-07-23 02:14:00,323.7,0.06,36.3
2022-07-23 02:19:00,323.5,0.04,36.5
2022-07-23 02:24:00,324.76,0.04,35.24
2022-07-23 02:29:00,326.74,0.02,33.26
2022-07-23 02:34:00,325.58,0.04,34.42
2022-07-23 02:39:00,326.9,0,33.1
2022-07-23 02:44:00,325.86,0.04,34.14
2022-07-23 02:49:00,326.88,0.06,33.12
2022-07-23 02:54:00,328.52,0.04,31.48
2022-07-23 02:59:00,329.06,0.04,30.94
2022-07-23 03:04:00,329.56,0.06,30.44
2022-07-23 03:09:00,329.9,0.04,30.1
2022-07-23 03:14:00,331.28,0.04,28.72
2022-07-23 03:19:00,332.46,0.04,27.54
2022-07-23 03:24:00,331.86,0.04,28.14
2022-07-23 03:29:00,332.34,0.06,27.66
2022-07-23 03:34:00,331.32,0.06,28.68
2022-07-23 03:39:00,332.86,0.04,27.14
2022-07-23 03:44:00,331.42,0.06,28.58
2022-07-23 03:49:00,329.62,0.1,30.38
2022-07-23 03:54:00,326.86,0.08,33.14
2022-07-23 03:59:00,325.44,0,34.56
2022-07-23 04:04:00,327.56,0.02,32.44
2022-07-23 04:09:00,328.32,0.08,31.68
2022-07-23 04:14:00,328.66,0.08,31.34
2022-07-23 04:19:00,329.18,0.04,30.82
2022-07-23 04:24:00,328.68,0.08,31.32
2022-07-23 04:29:00,327.72,0.06,32.28
2022-07-23 04:34:00,321.86,0.04,38.14
2022-07-23 04:39:00,322.32,0.04,37.68
2022-07-23 04:44:00,321.3,0.04,38.7
2022-07-23 04:49:00,321.42,0.04,38.58
2022-07-23 04:54:00,321.2,0.08,38.8
2022-07-23 04:59:00,320.38,0.08,39.62
2022-07-23 05:04:00,320.38,0.02,39.62
2022-07-23 05:09:00,318.88,0.08,41.12
2022-07-23 05:14:00,317.6,0.1,42.4
2022-07-23 05:19:00,316.28,0.08,43.72
2022-07-23 05:24:00,313.92,0.04,46.08
2022-07-23 05:29:00,315,0.04,45
2022-07-23 05:34:00,315.6,0.08,44.4
2022-07-23 05:39:00,312.74,0.1,47.26
2022-07-23 05:44:00,310.24,0.02,49.76
2022-07-23 05:49:00,309.58,0.06,50.42
2022-07-23 05:54:00,306.54,0.24,53.46
2022-07-23 05:59:00,231.62,4.9,127.82
2022-07-23 06:04:00,142.32,9.02,142.32
2022-07-23 06:09:00,139.36,9.7,139.36
2022-07-23 06:14:00,138.82,9.48,138.82
2022-07-23 06:19:00,138.18,9.9,138.18
2022-07-23 06:24:00,137.98,9.62,137.98
2022-07-23 06:29:00,138.04,8.92,138.04
2022-07-23 06:34:00,142.44,9.46,142.44
2022-07-23 06:39:00,148.1,8.78,148.1
2022-07-23 06:44:00,159.8,7.26,159.8
2022-07-23 06:49:00,182.06,4.52,173.98
2022-07-23 06:54:00,180,5.04,179.52
2022-07-23 06:59:00,208.24,2.42,151.76
2022-07-23 07:04:00,254.38,5.06,105.62
2022-07-23 07:09:00,339.64,8.26,20.36
2022-07-23 07:14:00,326.8,6.76,33.2
2022-07-23 07:19:00,297.46,1,62.54
2022-07-23 07:24:00,320.8,0.14,39.2
2022-07-23 07:29:00,316.66,0.06,43.34
2022-07-23 07:34:00,302.6,0.04,57.4
2022-07-23 07:39:00,303.88,0.02,56.12
2022-07-23 07:44:00,136.84,6.44,80.72
2022-07-23 07:49:00,108.96,11.02,108.96
2022-07-23 07:54:00,96.02,4.14,96.02
2022-07-23 07:59:00,66.48,1.68,66.48
2022-07-23 08:04:00,51.98,1.6,51.98
2022-07-23 08:09:00,54.48,1.92,54.48
2022-07-23 08:14:00,56.26,1.98,56.26
2022-07-23 08:19:00,93.22,3.54,93.22
2022-07-23 08:24:00,134.86,2.5,134.86
2022-07-23 08:29:00,156.86,1.42,156.86
2022-07-23 08:34:00,214,3.04,146
2022-07-23 08:39:00,131.48,1.88,87.68
2022-07-23 08:44:00,220.96,1.86,20.84
2022-07-23 08:49:00,337.2,1.92,22.8
2022-07-23 08:54:00,334.88,1.36,25.12
2022-07-23 08:59:00,334.86,1.94,25.14
2022-07-23 09:04:00,319.4,1.34,40.6
2022-07-23 09:09:00,319.96,0.7,40.04
2022-07-23 09:14:00,187.02,3.66,80.06
2022-07-23 09:19:00,230.48,1.1,129.52
2022-07-23 09:24:00,228.54,0.5,131.46
2022-07-23 09:29:00,211.48,0.38,148.52
2022-07-23 09:34:00,229.76,1.32,130.24
2022-07-23 09:39:00,287.68,0.78,72.32
2022-07-23 09:44:00,307.58,0.06,52.42
2022-07-23 09:49:00,307.66,0.08,52.34
2022-07-23 09:54:00,307.86,0.2,52.14
2022-07-23 09:59:00,307.6,0.26,52.4
2022-07-23 10:04:00,307.54,0.2,52.46
2022-07-23 10:09:00,307.66,0.34,52.34
2022-07-23 10:14:00,307.56,0.5,52.44
2022-07-23 10:19:00,307.54,0.5,52.46
2022-07-23 10:24:00,307.52,0.5,52.48
2022-07-23 10:29:00,289.52,0.62,70.48
2022-07-23 10:34:00,221.58,1.4,138.42
2022-07-23 10:39:00,236.5,1.54,123.5
2022-07-23 10:44:00,240.68,1.62,119.32
2022-07-23 10:49:00,242.42,1.56,117.58
2022-07-23 10:54:00,307.74,1.5,52.26
2022-07-23 10:59:00,340.64,0.2,19.36
2022-07-23 11:04:00,341.08,0.06,18.92
2022-07-23 11:09:00,341.14,0.02,18.86
2022-07-23 11:14:00,341.06,0.06,18.94
2022-07-23 11:19:00,340.98,0.06,19.02
2022-07-23 11:24:00,340.92,0.02,19.08
2022-07-23 11:29:00,340.88,0.06,19.12
2022-07-23 11:34:00,340.9,0.08,19.1
2022-07-23 11:39:00,340.82,0.1,19.18
2022-07-23 11:44:00,340.84,0.1,19.16
2022-07-23 11:49:00,340.82,0.02,19.18
2022-07-23 11:54:00,340.94,0.08,19.06
2022-07-23 11:59:00,340.82,0.08,19.18
2022-07-23 12:04:00,340.8,0.1,19.2
2022-07-23 12:09:00,340.56,0.1,19.44
2022-07-23 12:14:00,340.72,0.1,19.28
2022-07-23 12:19:00,340.86,0.1,19.14
2022-07-23 12:24:00,340.76,0.06,19.24
2022-07-23 12:29:00,340.94,0.08,19.06
2022-07-23 12:34:00,340.86,0.04,19.14
2022-07-23 12:39:00,344.42,0.06,15.58
2022-07-23 12:44:00,345.94,0.1,14.06
2022-07-23 12:49:00,346.18,0.08,13.82
2022-07-23 12:54:00,346.16,0.1,13.84
2022-07-23 12:59:00,344.74,0.08,15.26
2022-07-23 13:04:00,341.14,0.06,18.86
2022-07-23 13:09:00,338.5,0.04,21.5
2022-07-23 13:14:00,336.08,0.06,23.92
2022-07-23 13:19:00,336.18,0.08,23.82
2022-07-23 13:24:00,335.96,0.08,24.04
2022-07-23 13:29:00,336.22,0.04,23.78
2022-07-23 13:34:00,336.1,0.06,23.9
2022-07-23 13:39:00,336.2,0.1,23.8
2022-07-23 13:44:00,336.14,0.08,23.86
2022-07-23 13:49:00,336.08,0.1,23.92
2022-07-23 13:54:00,305.04,0.08,54.96
2022-07-23 13:59:00,292.48,0.08,67.52
2022-07-23 14:04:00,276.64,0.1,83.36
2022-07-23 14:09:00,281.74,0.08,78.26
2022-07-23 14:14:00,292.5,0.12,67.5
2022-07-23 14:19:00,300.74,0.08,59.26
2022-07-23 14:24:00,301.06,0.08,58.94
2022-07-23 14:29:00,301.02,0.04,58.98
2022-07-23 14:34:00,301.1,0.06,58.9
2022-07-23 14:39:00,301.86,0.1,58.14
2022-07-23 14:44:00,307.72,0.08,52.28
2022-07-23 14:49:00,312.72,0.08,47.28
2022-07-23 14:54:00,315.96,0.02,44.04
2022-07-23 14:59:00,315.98,0.06,44.02
2022-07-23 15:04:00,320,0.06,40
2022-07-23 15:09:00,319.78,0.06,40.22
2022-07-23 15:14:00,316.14,0.02,43.86
2022-07-23 15:19:00,316.02,0.04,43.98
2022-07-23 15:24:00,316.02,0.02,43.98
2022-07-23 15:29:00,315.98,0.06,44.02
2022-07-23 15:34:00,231.2,1.54,60.6
2022-07-23 15:39:00,19.56,8,19.56
2022-07-23 15:44:00,52.84,9.78,52.84
2022-07-23 15:49:00,285.98,2.12,74.02
2022-07-23 15:54:00,315.82,0.24,44.18
2022-07-23 15:59:00,316.3,0.14,43.7
2022-07-23 16:04:00,316.28,0.08,43.72
2022-07-23 16:09:00,316.3,0.1,43.7
2022-07-23 16:14:00,316.26,0.06,43.74
2022-07-23 16:19:00,316.18,0,43.82
2022-07-23 16:24:00,316.18,0.08,43.82
2022-07-23 16:29:00,316.16,0.08,43.84
2022-07-23 16:34:00,316.04,0.06,43.96
2022-07-23 16:39:00,315.96,0.04,44.04
2022-07-23 16:44:00,315.94,0.06,44.06
2022-07-23 16:49:00,315.82,0.04,44.18
2022-07-23 16:54:00,315.84,0.06,44.16
2022-07-23 16:59:00,315.76,0.08,44.24
2022-07-23 17:04:00,315.78,0.04,44.22
2022-07-23 17:09:00,315.8,0.02,44.2
